huc8,tnmid,metasourceid,sourcedatadesc,sourceoriginator,loaddate,areaacres,areasqkm,states,name,globalid,shape_Length,shape_Area,__index_level_0__,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
15010007,{D194D876-BC01-476D-B408-58F1DFCF4567},,,,2012-06-11 07:54:57,905250.56,3663.42,AZ,Red Lake,{27ADA2FA-487F-4ED2-B3A6-186B49ABC674},4.021130842861266,0.3638197638691455,1023,282.461008179258,328.6999443438048,320.05517329520046,301.8337727362969,263.94150305185417,103.42772715680913,206.28041596330002,277.4573822609755,323.05706012779046,168.68136025354812,183.3534514288693,102.41224266686135,258.77796238863806,201.4836101597469,384.2718157927821,206.6901403076515,150.5805763444067,206.55477515012015,183.97982538474656,230.20669562174268,298.48840765051466,252.63779202289774,187.8330137044182,234.8047034757751,251.25284178389072,261.80441870064476,254.30368002203622,155.73407154038503,190.16919154364697,192.6884668496556
15010009,{E9A87E72-3349-4269-8D4F-A7B980D4B298},,,,2012-06-11 07:54:57,1069157.13,4326.73,"AZ,UT",Fort Pearce Wash,{2097693D-3853-49C9-9AA5-5ECC0F2B231B},3.953473328282532,0.4365514937698856,1024,206.12467418063318,327.13895268787445,338.282339105467,271.5875381719696,388.37281313737276,224.2133865035917,292.34833528368716,394.7227548136223,377.1279770250781,215.53736730357645,299.9094381449864,143.48943194427633,272.82860238665387,251.99320164024016,425.2560923129672,278.8705271000912,222.59087260046377,200.3185361285923,181.00488322695276,235.08098868492425,340.5826735995051,281.5006070413043,250.77866833405378,261.1901444649755,333.5521476960435,277.2100374402363,258.95067299988006,191.54320299140295,219.58595872823489,177.11166149579125
15010014,{8E4D2453-7D10-443C-880A-04E52EB5C866},,,,2012-06-11 07:54:57,443707.76,1795.62,AZ,Detrital Wash,{1AF33FAF-A5A5-4483-8BA3-25B1E5FD8EF7},2.569330170169744,0.17876637868282827,1025,198.5781905701372,245.36561262360232,284.07088163659165,151.6800024135182,196.91608962063688,87.16149544006498,163.89812750316122,238.13387163608587,180.52297913388836,84.52079323559536,132.3061258877653,40.20500780709382,175.04489452040738,149.5669844688732,341.15272597882097,124.18229554119849,92.98338155485733,122.10244648728046,134.61808172697704,170.6932927604475,224.19697119310192,210.1428449837306,173.83871927168556,172.58567228866605,149.45173780865173,188.63879439067495,198.1866757791204,108.78163424874988,146.33127357195727,186.9211681957529
15020001,{71DC02F5-D29A-44DD-B537-82027DBB6AEF},,,,2021-01-21 14:27:18,515343.48,2085.52,"AZ,NM",Little Colorado Headwaters,{8DC55941-1DF1-4847-B0A7-46FC353948A9},2.5336533701572597,0.20379366864619114,1026,387.98021893806015,462.7410683308547,405.2221186021541,416.80130191582805,398.1022968909333,351.1501702808207,384.25718092132604,354.1049054943418,407.5251714947639,291.2061834959825,447.7803907830154,323.9045746503218,371.737255421851,369.6517779820722,397.8254339579826,378.30893761043995,406.874562899707,407.2786400801853,400.62031266839693,374.24831919551156,375.92523652566933,355.7250192631764,418.53066357930146,397.52476597855764,503.4615919135054,355.58837898914004,310.10124987225936,268.54155758001326,303.8827047366382,283.7886032560386
15020002,{1680E028-AB9B-4235-83C1-F448188260B7},,,,2021-01-21 14:27:19,1037723.36,4199.52,"AZ,NM",Upper Little Colorado,{F699E677-5802-4B54-BA13-AE171089EDE0},6.126102086536178,0.4125251278657235,1027,277.6850959345292,383.518982321111,312.69664573035044,361.55176400827713,329.0864952286408,253.53858650624184,309.3116716489837,288.4269268536725,337.9223798453201,204.69456101664707,324.29383720138156,234.6649861405043,261.81813591507563,255.37885473978253,310.3464685739221,241.79493183395573,274.10714130123665,278.4819135391654,230.15947061236474,266.51205409713845,287.3395628612406,272.44499514099743,295.4645048405988,263.05068326631016,402.53176063106724,289.1832472896348,258.9842669161483,211.1124762066929,247.3461081804655,248.0149292336924
15020005,{F1BFA854-5B35-473C-A3B0-39ED87437935},,,,2012-06-11 07:54:57,607088.23,2456.8,AZ,Silver,{2EBDD8B8-6AF0-43BF-A17A-D0AD2B42F275},2.935637756236712,0.24079574479909993,1028,367.669017509498,472.27658581663394,404.5987762791611,439.0256333755402,404.4126185439716,343.9924005777247,371.8003164471014,367.5908521801612,421.9126097175569,312.9905117725689,423.7947227079641,294.02201789034785,358.8053441521547,332.18166697414875,410.6061190381805,345.06280544624974,358.3422484223117,388.34833800889874,369.99043458118683,360.13771443026087,383.51748615567885,384.60152662069373,408.06298539616273,368.37440762447784,497.11036847538946,382.1101222056935,374.30524680022194,287.1174503517204,321.3810219182191,316.81068039236914
15020007,{A5EB5183-0974-4FE2-8E19-9567A7C18416},,,,2012-06-11 07:54:57,714059.04,2889.7,AZ,Lower Puerco,{3B10AB03-A03F-40C7-AFEB-15CD4D25AD20},2.953769970068565,0.28562205747857244,1029,220.25360439594462,327.0136414361951,261.7499977336609,311.94449481961175,275.0102017383475,184.71674855943087,279.08842745364365,278.43183248624086,273.10838457655535,136.3729897833673,229.26856476792125,153.61998222940818,188.18929328468084,167.8001862135312,252.99976853856276,153.39277434918202,193.8914938740726,156.02856640496282,116.23481102202115,158.84941938850682,230.54779413000924,161.3990895824133,152.33325824383178,180.12045117112672,307.4676597942288,210.44942540361555,193.9080386765702,132.11825511144295,157.6076989861539,190.64451903625388
15020008,{FCA98776-0952-4802-A5FF-5AA004EC43E2},{6533DEBE-58F5-4F30-A034-1EF63D925AD8},,U.S. Geological Survey,2023-04-07 10:01:18,1621354.39,6561.39,AZ,Middle Little Colorado,{5E15D476-D514-4314-B066-9ABDB5BAFE8A},8.61464238436843,0.6471142452655133,1030,252.34090028859498,345.59147211732574,311.55118829320514,313.4998696725736,286.7741422066991,239.87002151595746,278.0163605842689,295.6046716535901,310.63990768116275,223.16767248216942,294.30276180126714,180.3855264028518,221.52413101692915,231.1855331725215,314.8964814990644,219.98430022130754,245.7197952982483,251.70349951232816,217.6091540293369,239.8959329778289,278.4178404171924,285.8515430178346,280.66056447773553,285.8754386694744,384.13171947722793,277.4431447868046,250.96986316508986,165.9702460926474,210.4316379842333,222.02743693453314
15020009,{AC3C6BC9-811A-445A-9F3D-54AA17CAEB33},,,,2012-06-11 07:54:57,520564.53,2106.65,AZ,Leroux Wash,{1535334A-B6D1-4919-BB72-E534C345D5E2},3.2237481512590684,0.20881419826773923,1031,157.22141870804958,231.93317012453153,193.948790726635,218.47330375871633,202.81014855325958,149.03207074294764,203.2005090383615,200.256528857251,215.09237543922424,131.65730569920515,180.869502130091,126.91505395335088,153.92534470764852,140.9117795664256,199.99909182596815,139.31180923181736,168.48768512289558,136.96420434601882,111.65969626964335,137.78520185853228,178.6246083531078,145.07542391780535,142.24086595647128,161.00238158650146,243.12923901008236,168.4222974700361,156.13822860880398,105.13665444013606,130.09618968471608,158.2445001666634
15020010,{088F98F6-B391-406C-A224-C5FE96639ABE},,,,2021-01-21 14:27:21,524763.61,2123.64,AZ,Chevelon Canyon,{63856F05-CDB1-424A-A589-0592DD817A77},2.591537768426205,0.20857951196846952,1057,335.1853572940155,415.28034577612647,350.83406803373373,398.26557475565806,371.6237416935619,377.1609059666838,360.85994329601925,361.81267673775903,409.0809538913474,342.05419468912316,401.5409297408139,280.0865744788767,325.6890150938239,322.7331396735116,366.57188869363915,329.5784362131143,335.8250849061756,355.93757472899995,331.5007416176182,310.63111173389626,361.2096660508482,351.1024483779295,354.0934794394794,330.67417548823346,444.1777673092071,337.4409992669443,315.06323225739874,247.6538757874616,280.2139528806988,295.67438541450866
15020011,{CD1CD03C-0A49-439C-B46E-6FE4CFAD13CF},,,,2012-06-11 07:54:57,1073055.11,4342.5,AZ,Cottonwood Wash,{2F696549-C772-4D4B-8A89-76E7D904321B},4.947924379257356,0.4313767020508829,1058,174.755923978516,289.925491115814,225.9515478342046,238.88243937209973,254.78936209347538,172.0060634630571,251.34868668961124,250.14744392799957,305.9226494120958,174.74250811343126,221.66229071853851,140.5691218580352,200.24689456259455,184.25058242014,263.53747007101686,183.89350790889048,215.5803124890967,165.42164774484564,144.18127321960503,167.00659482480393,232.41388903591388,170.06784956407188,200.9833272384417,193.85762547463662,305.1023273150468,207.61846891705778,204.48764687165252,122.26690832481388,170.73272214536465,194.07308460443613
15020012,{86A4B262-022D-451E-9133-FB4180E76851},,,,2012-06-11 07:54:57,468403.69,1895.56,AZ,Corn-Oraibi,{388CB9E4-8455-49D3-9907-84E1CA0AFAD8},4.264915805148639,0.18950366813806283,1059,169.0986650872369,253.8826235882073,189.18072734463846,227.54984089846306,213.7717388961966,155.09148718249995,260.8982504941021,236.85790449679226,295.5365610510086,149.84044219535951,178.00274629635598,118.23002486010323,156.41975447954354,189.5570034638408,261.8628654340374,202.26487446692644,198.08182175514443,167.67855510797773,145.44708145747518,174.77432502638263,262.7575463821366,228.0181687207784,241.41771187562068,207.26371373913207,311.13700624686595,212.51155190566212,194.77593073992793,117.1592548070291,178.0584943699174,144.43220799281062
15020013,{C1B50806-1D44-405F-BBEA-3CB124F60585},{6533DEBE-58F5-4F30-A034-1EF63D925AD8},,U.S. Geological Survey,2023-04-07 10:01:18,734530.6,2972.54,AZ,Polacca Wash,{62B4C353-50CF-4D7A-B80A-B79ADEBECD18},4.189970070979458,0.2967696735569494,1060,166.2776004865583,268.5996227178716,220.22272012142136,229.78192831406113,220.84485670996736,152.38815421207292,248.0608771174037,226.94293713408496,287.6263438337471,153.67346066320397,166.19412237984272,109.64020420434166,160.38415403334838,174.0172675640011,259.1937980594567,193.2164545254087,188.8599747628887,144.99945735445607,140.72235762518807,163.94985623035626,241.82015221311192,200.90935803121724,221.93819819165887,193.477077987184,300.3818636887441,200.16354718974378,194.37956132953383,115.6516296391527,171.23419231972778,153.44052196438253
15020014,{0B10F4B7-AB8D-46C1-8343-18C4CF75FC25},,,,2012-06-11 07:54:57,601082.03,2432.49,AZ,Jadito Wash,{B629A117-EDCD-400A-96E3-4DF0929642B1},3.152325640602333,0.2417271078611625,1061,144.23028700240752,269.50769777458225,209.9534780216426,203.77073808301301,208.4477503557677,149.55624078861285,208.1257443877197,221.28247051276475,266.95033120775753,138.41222055114542,165.80433688297268,107.30811539917192,162.04473816205532,159.84486198416707,247.56212848277363,164.6226126242817,163.07124262054523,121.9868090531518,121.7202960416099,151.8914861482812,214.86347791189556,187.90243711460715,204.71387079774115,194.40339300856536,293.3331517874964,176.80022225392617,178.6184296396625,97.47424451355567,147.74782426906825,161.322557213622
15020016,{88FE847E-5113-4BD6-B0D7-01276C2C98F2},,,,2021-01-21 14:27:22,1532502.14,6201.82,AZ,Lower Little Colorado,{4395809C-20FC-46F4-AAB6-C9E8F2FF7D93},5.053386980423159,0.6180831695750886,1062,198.84082357034114,276.6430522646479,263.95793162107464,265.9373286208357,260.74398476647593,195.04344038346918,279.0665053512252,297.7545079566935,320.2680915985882,200.61972342980704,238.28786165403253,157.86011236002977,214.62874058393,210.72107019764206,316.2157588037098,243.17117696308816,234.18289701619207,229.078894778915,194.95520894439326,216.65350372308686,293.8239067680965,279.14811771083873,274.7749904992139,271.3147420041682,335.58826928773095,256.7622280533253,241.18411284895362,170.18427231298122,201.78132904710816,187.76863873216706
15020017,{5D23221D-C617-42F3-81DB-99482956B1CA},,,,2012-06-11 07:54:57,524253.47,2121.58,AZ,Dinnebito Wash,{EF904DCB-B568-4651-8CCE-858EFF0F22E9},4.480131491405651,0.21182217436450393,1063,153.03822810642257,233.0141918360618,218.78733008509144,215.9546503454511,195.8250202535115,139.8042284022255,227.89924121147362,229.44283723608484,258.3378021074734,149.95544985020487,172.42875969271483,110.79879062690226,141.94759288633728,172.09185822241264,257.50881197821957,184.3345525300479,185.73508944455625,170.14110949754237,145.78193270211094,171.26407498968354,235.72077305635318,220.53844827255188,230.5614431224121,200.03405464219085,291.25293930279724,195.019281355265,180.09327183667057,101.570918911979,146.23011003199488,138.15441563121993
15030103,{197529A4-D93B-4D9C-9943-3B815DF873ED},,,,2012-06-11 07:54:57,852374.54,3449.44,AZ,Sacramento Wash,{3EA1B585-BE1E-49A4-95F2-2BF7DA7ADB2F},3.485270815777744,0.34038305831881993,1064,219.88597583125437,319.75714086731125,342.36355131268044,170.95137704536486,196.45247454997983,72.79021497951007,172.21633489916064,297.3740186239307,208.80069027878915,104.00212162242312,167.38860937529978,79.46099401211532,208.53152662656234,157.99739117365752,367.84580706079714,151.81080888113215,91.34119531095239,147.7824485620274,136.75514134761644,171.02980062965287,231.81045811586463,211.55402956742773,192.0550107493538,165.7605287859381,203.13912903349376,210.55179433110501,174.28807673010994,100.72521736353768,152.89934074609158,185.16036288902077
15030201,{23578BFA-D745-41C9-8DB1-319A827ECE89},,,,2012-06-11 07:54:57,1377911.6,5576.22,AZ,Big Sandy,{93FA7FC6-BFA1-4394-AAD1-17F39DB50EFD},5.212702135945312,0.5503146347787331,1065,304.1654074631494,415.94154721014985,386.1841265384713,300.87782049511344,318.26868586696327,159.4332528132276,249.52846025764418,419.1001209619297,357.43703166807904,195.9745050219743,264.83794045911105,153.40765063921546,284.9140636372598,268.9422040054298,446.30567425441535,289.9788894410136,212.497999346371,296.26243054055806,244.8262689644965,284.52242894111686,340.2115935872626,294.4791667561758,240.6136624677042,305.7862713256356,359.49659967268644,334.9867789581889,303.6756402054315,193.88629244530188,222.41965058615756,249.64162167756876
15030202,{FB6B8E22-F849-4846-AB5B-417EF726EA4A},,,,2012-06-11 07:54:57,456381.92,1846.91,AZ,Burro,{570FA15F-AF13-4496-953B-0B51CF2A1B64},2.588125681035226,0.18175526231144293,1066,366.7245795764823,539.5545140196576,423.37391089580103,339.0835257916159,411.4796486826905,228.81583336004869,334.7997233074449,551.9498698839346,403.60724840997034,238.0874820591488,377.0626948810215,178.5714317910066,341.2757691525986,349.71692432006546,477.4650874770102,326.9360611164139,242.58408880104227,370.33432711217506,303.15639815942825,347.9081470189356,347.2750399102599,343.31050831070814,330.9389494172957,422.09590195072684,469.7956372838816,416.1523687128517,390.0891051338855,248.77861474222487,286.7121248309685,335.1388203273473
15030203,{A979994B-BA1C-4F7D-BD40-4198D91CF706},,,,2012-06-11 07:54:57,916981.29,3710.89,AZ,Santa Maria,{6A359D01-2A8E-49D7-AB22-FD0489C308C1},3.441731984046057,0.3639730501978811,1067,367.4917664729841,509.48356580269706,502.5633462077237,335.25080196414046,424.09150373361155,230.74119929315805,287.3594205589356,508.5142890510658,377.1764755750119,246.21537697231798,351.93909922673294,175.33218523261962,316.23161462847355,303.5745161631203,555.7522323623921,307.7196537617071,241.98105161494584,344.5656529381348,287.4652564397411,336.6404291931633,315.8207245124838,304.2599486930013,304.5119013994699,377.21507084535926,456.1625238790771,326.6574002090691,364.7605926814576,218.9366042858013,281.6721828557354,323.950117933003
15040007,{1FDED284-CC93-4733-82A5-A63EE72272BC},,,,2012-06-11 07:54:57,688610.28,2786.71,AZ,San Carlos,{D441BB7F-DF61-47FA-B23C-82CB204B6064},3.5380071942511053,0.2701669171912831,1068,471.2972458099296,595.4346170698146,535.2780571786701,466.3317107977109,447.004991847571,362.4262846538303,308.1137334588366,410.40729130479895,389.18612223150126,259.7426495823095,491.5031409081272,272.2779343333856,332.89105545007357,345.80405994261497,466.9367751460844,336.26813150552056,366.48037797991157,439.39777245158865,357.456924706059,376.3688514624545,348.98149642915166,352.2892786281114,324.7219934774622,317.84450926193256,424.8599757923484,363.6826472590695,354.0177191926407,265.19830962954586,359.87930788104285,350.6312904342031
15050302,{245E1BED-9BDD-401E-8361-9EC35F6E387E},,,,2012-06-11 07:54:57,589332.15,2384.94,AZ,Rillito,{E38170A7-EAE4-48F3-BA2B-F8FA3CF57086},3.2417425135347715,0.22775873618717277,1094,384.2289461899706,473.03183669653885,430.1324391912513,350.20069183110746,394.4676874286937,314.91383681778234,324.1301719360133,445.45800198863003,386.62513214323764,290.279554091951,486.8718833155174,271.91090262538927,324.42146885782995,340.2226630438949,343.641472694441,287.08271969241605,324.8690285747887,371.9857510711359,268.1556382042065,330.18736889960053,288.0470626742743,323.8261574376891,258.9432280005636,277.6624383330099,411.37236708497437,371.5523167804826,278.8098657817656,267.5199172286549,330.9673475511086,265.36782256686035
15050305,{0CC26354-21C4-47B3-AC2E-9D48DD401EBC},,,,2012-06-11 07:54:57,469254.67,1899.01,AZ,Aguirre Valley,{AFB6CBD1-76DD-4E1A-83B7-A2EDFC5F3331},2.599210750009323,0.18176044792871757,1095,246.27478224385183,333.86555406358445,311.7593589639296,243.27775383152846,250.28077355678275,229.07998413275297,206.3572173112536,345.07227063200935,237.55603982723173,167.5558318271082,279.5895208866355,171.4554502246306,229.8496455878764,222.2668945483367,290.00245456039016,226.9999465650595,217.9902208126543,284.8993649377524,181.3266590313965,217.7973782592,183.1862559806964,255.95499696568743,223.42665271693315,235.19562075049095,336.9272949946118,234.0623107274613,200.24633082774582,215.98107523692812,253.68851662945846,242.5287533109244
