huc8,tnmid,metasourceid,sourcedatadesc,sourceoriginator,loaddate,areaacres,areasqkm,states,name,globalid,shape_Length,shape_Area,__index_level_0__,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
15030203,{A979994B-BA1C-4F7D-BD40-4198D91CF706},,,,2012-06-11 07:54:57,916981.29,3710.89,AZ,Santa Maria,{6A359D01-2A8E-49D7-AB22-FD0489C308C1},3.441731984046057,0.3639730501978811,1067,288.43090075357327,289.0691581724483,288.50727463814394,289.57804255784805,289.1881795736928,290.53740101495185,289.99675151926425,289.4259276889687,290.1434019091306,291.77156910232026,290.6160668678916,290.93759157147207,290.1708362220723,290.15288638458173,289.432623222235,290.21806874365376,290.2409398632058,289.7368145777714,290.16517602996004,289.11077768266404,289.50777231813043,289.8496437243289,289.83332932653224,290.1801800298948,290.5801847588176,290.994954374504,291.7552784389079,292.6019858703991,290.5492389644639,291.6446262300802
15040007,{1FDED284-CC93-4733-82A5-A63EE72272BC},,,,2012-06-11 07:54:57,688610.28,2786.71,AZ,San Carlos,{D441BB7F-DF61-47FA-B23C-82CB204B6064},3.5380071942511053,0.2701669171912831,1068,287.05762245044264,287.4429504513172,287.21703683092454,287.86544359729254,287.60791985449947,288.87787363897417,288.34042162028123,287.1949638745015,288.0447426928441,289.6756272430322,288.1254490681617,288.8988613571085,288.75681866757185,288.5692858219122,288.37227093727523,288.98935699212547,288.88000683486774,287.86156149498197,288.00022237174556,287.08041920312326,288.0099562244162,287.8315169090544,288.1175684702828,287.8563733087307,287.756461152045,289.1704319635637,290.9375846255921,291.769612235618,289.14530928339303,290.2783527830379
15050302,{245E1BED-9BDD-401E-8361-9EC35F6E387E},,,,2012-06-11 07:54:57,589332.15,2384.94,AZ,Rillito,{E38170A7-EAE4-48F3-BA2B-F8FA3CF57086},3.2417425135347715,0.22775873618717277,1094,289.57452152375976,290.13308046753923,290.0556648872377,290.69973802679004,290.22680343571,291.29492490223254,290.7132978405043,289.2800838216126,290.07331386718874,291.1404055646042,289.84687844777244,290.7960729438311,290.5573262768806,290.5689390526692,290.31745491576646,290.58594815977557,290.3354470912487,290.08402474221424,290.80446950842963,289.55200400812004,289.8117918645201,289.96315716905275,290.50141870652186,290.3400586163362,290.3358572131996,290.70757353494815,292.06770171660037,292.8454156360046,290.5580866770468,291.91880977880055
15050305,{0CC26354-21C4-47B3-AC2E-9D48DD401EBC},,,,2012-06-11 07:54:57,469254.67,1899.01,AZ,Aguirre Valley,{AFB6CBD1-76DD-4E1A-83B7-A2EDFC5F3331},2.599210750009323,0.18176044792871757,1095,292.8704929424478,293.46310396562217,293.24335835882897,293.8749788911699,293.3990464267621,294.3859425732032,294.15526744270113,292.6082279181525,293.39699021566895,294.7299586883835,293.22395816393686,294.1066699853244,293.7512143046171,293.621068150022,293.1434162809927,293.81855627227276,293.7154491093047,293.2392747437724,293.94205445585703,292.9147141830232,293.45037467120227,293.06624141283703,293.50953370607124,293.9706434649668,294.2421342449076,293.9622289303258,294.7949971130805,295.32205338027177,293.33482613346865,294.82817157909494
15060101,{70FAA9A0-71ED-486D-A963-D469E34637D0},,,,2021-01-21 14:27:23,800920.74,3241.21,AZ,Black,{A8FBBC15-63E8-4E56-8753-B4AB10753DAF},3.9594348244195094,0.3151103051510318,1096,280.864147345906,281.26963244303647,281.4790722406141,281.67981331994883,281.5825788255989,282.495808901603,281.93163438231875,281.03075025768123,281.869779744872,283.05512448202006,281.75043373553467,282.25305393580965,282.1681924045969,281.9216208847567,281.8625280670404,282.19099008305426,281.95883353804925,281.6048655301161,282.18226903966854,281.3185669240724,282.0429411156697,281.98038560932054,281.5021856382866,281.6600736035566,282.7140329289271,283.0764540617474,284.1907030634477,285.21132012472503,283.00173621660923,284.55380411718005
15060102,{C9169F33-9C9B-4630-B4C1-FF8CDC034C78},,,,2021-01-21 14:27:24,408468.73,1653.02,AZ,White,{A03C219A-0B87-4726-B853-AA1798F49C47},2.384436467389934,0.16115543569765875,1097,280.6882694349713,280.93607304414473,281.13457102858564,281.44152888917023,281.16499359941946,282.16153877168966,281.67421453018045,280.7895126006123,281.6191467934147,282.7333398796492,281.59037282495433,282.23745082496146,281.99031917878966,281.81314906678733,281.7527625742691,282.0480826972155,281.75215946110785,281.4333059431771,281.85811886657615,281.0445879919762,281.74653170128795,281.98681446081326,281.5627500110889,281.74037198831087,282.57103720564186,282.89346500710883,284.08594964608994,284.97993173529835,282.83604904054,283.9879414075079
15060103,{F9299866-F125-4555-9111-A79A3A7792B7},,,,2021-01-21 14:27:25,1378652.93,5579.22,AZ,Upper Salt,{43556C44-F2C9-47E9-BAF3-DF225FFCFFE1},4.800728401753783,0.5432832381630347,1098,285.90727570026723,286.3472155729587,286.32339853260834,286.61155094080544,286.23617011346545,287.60486757063245,287.00147094998795,286.03012682633124,286.66993535388326,288.1807172493805,286.76815082588394,287.7838660765808,287.6167839865355,287.4546734636287,287.06526946231395,287.56915707458523,287.4235693092288,286.6475193217459,286.96687775244413,285.9285040426201,286.96633168555826,286.89017894848854,286.85621564315517,287.1467732684759,287.81761992892524,288.08821603199806,289.2802148901596,290.1371357086465,287.9105974932439,289.2671731199224
15060104,{73F5075E-3D0D-4D16-AF5E-FE7D507697A9},,,,2012-06-11 07:54:57,454381.88,1838.82,AZ,Carrizo,{CEF3E81E-1B62-4E95-801D-6F8E51E64B2D},2.7842767053011586,0.17958245286204277,1099,282.9012703925069,283.1811857246567,283.43189261158153,283.696200526025,283.50870423399476,284.72313677127084,283.9803016709407,283.2327269247339,283.8806016492126,285.0308794167173,283.8315184495081,284.4815197353961,284.29059896084766,284.13563786027805,284.1296726968209,284.36868454124414,284.09143337977815,283.78955868655385,284.143800081549,283.17699936582636,283.90729330942503,284.09262992227156,283.71463249759796,284.00639159716536,284.7511595053623,284.93622788980025,286.09679520429665,287.06106550119506,284.7976124408135,286.1705312499899
15060105,{CF795DB8-822B-4CA4-8D4F-4319336979AA},,,,2012-06-11 07:54:57,671097.36,2715.84,AZ,Tonto,{83029679-49C3-4CB0-80FA-9A1B23A85301},3.1715481962745877,0.2651846690028275,1100,286.9437993690826,287.1046926598435,287.20545194565295,287.367277857407,286.97217274225306,288.4108758045181,287.75612575544454,286.6713436709878,287.19666971748705,288.6457287367981,287.26387633650603,288.3363975532681,288.008456237335,287.8172102055021,287.48775682955863,288.08687502733,288.0892102751648,287.44259089325516,288.0736685379465,287.0303244738403,287.8045790180825,287.90115923476867,287.81187130565314,288.1542999003871,289.10148056356763,288.84953314039,289.71561310296806,290.61230324421103,288.30023601632695,289.5495741529522
15060106,{BAC2DEA1-E318-423B-8444-E4C9B421AC5E},{066D2059-B82D-4F33-9816-BD9B5523EB4B},3D Elevation Product 1/3 Arc-second 1 x 1 degree ArcGrid,U.S. Geological Survey,2021-10-28 17:46:48,668296.68,2704.5,AZ,Lower Salt,{E9EBB01A-3FDE-48E8-AC27-628C04D31775},4.517755828789407,0.26251228318895553,1101,293.38255892186163,293.9167500791491,293.55204226185435,293.848550451563,293.5649979331038,294.9592226069992,294.3662018040934,292.7530302514,293.41125948624415,294.83092414326705,293.6548496191157,294.44757101651567,294.27558200362637,294.3881975401632,293.76157686315764,294.4239947001457,294.2651108082084,293.82573245902677,294.4495263095198,293.6456815825886,294.13650538128894,294.2360454199943,294.3520744205149,294.28506997153966,294.75234521016023,294.9407418994644,295.88835287483505,296.4233605122056,294.32321618436885,295.5898461787429
15060201,{A66D7770-F6C9-4C7E-A9B9-5AF6AF0F3906},,,,2012-06-11 07:54:57,1378392.91,5578.16,AZ,Big Chino-Williamson Valley,{4E803F78-CCDA-45F2-8C55-52FF0A3CF688},5.601940339099128,0.5522844350946329,1102,283.47702225020225,284.71272359569906,284.39298577021515,284.7986770885015,284.37864370450876,285.79861191231646,284.96899145393235,283.6737522028573,284.41011920821325,285.9780045923731,284.901271265527,285.5478883627138,285.48492416042944,285.17394549976893,284.77450462172555,285.18065052466847,285.3849258693617,284.8526474955931,285.19105496929024,284.1976617492731,284.7105928751789,284.90474931977263,284.72995021951004,285.2453400058056,285.8359560770215,285.65360847710195,286.6903835916101,287.3449344023581,285.31799439106754,286.61444454548604
15070103,{C82CE9B7-1547-4C1B-815B-A3AAEE1D9A7A},,,,2012-06-11 07:54:57,941531.86,3810.25,AZ,Hassayampa,{7479B8BD-7996-4493-A137-4866D310BF8C},4.737352893914297,0.3715796422212084,1103,290.784276007665,291.5478820126986,291.01992151465817,291.5116874075463,291.21028298789673,292.54616778249243,292.16635874683726,290.7898813801586,291.28014279017475,292.85295872519697,291.80434903920013,292.51701513323206,292.2316367852726,292.4621603938143,291.58477230810377,292.1714800286212,292.05547457701647,291.81535296801763,292.6864273816909,291.56875791512846,291.88680499897885,292.09958608573527,292.06573621256155,292.2520992860131,292.8026456873173,293.4278637074608,294.23129377286165,295.0206076709625,292.8860762276309,294.1229619046168
15030101,{3A53854A-4772-47B5-8EE0-76B6F72D2481},{0798C084-7771-47E5-BD5C-F5CAF80EBC7A},3D Elevation Product 1/3 Arc-second 1 x 1 degree ArcGrid,U.S. Geological Survey,2021-06-16 09:16:54,1781086.64,7207.81,"AZ,CA,NV",Havasu-Mohave Lakes,{5F333AF3-42AB-4821-AE6F-B2B9C5D0CF8A},7.197646379007143,0.7115836465032468,1197,293.4882609287939,294.68888579362346,293.8130265855682,294.8777158538738,294.1962671295084,295.9883453937384,295.2814836085487,293.67197416415763,294.2498225858997,295.81957973330884,294.5836281975061,294.90528145755854,294.8669825974682,294.8377127452113,294.07161129872657,295.026279419332,294.88189738125936,294.38633244917855,294.82924479132635,293.7981744369553,294.1424021531901,294.74649905445347,294.5523347145492,294.6110518742403,295.1334815181585,295.4214919542994,296.38226277042696,296.9851417830577,295.28591764116965,296.0742248646317
15070102,{6F590258-43AF-4D23-860D-420434617396},{DD26948D-F372-4CCE-A4A3-C5F435A92CB7},,U.S. Geological Survey,2023-03-14 16:55:00,1755996.12,7106.27,AZ,Agua Fria,{7BBEB9CB-2024-43B8-9178-2BD1ED033D4B},5.258529421632601,0.6936576980283241,1376,290.5521477314531,291.0705320945598,290.8089315284014,291.21736010763567,290.8188009406975,292.28790054278903,291.61837477876065,290.11316474303385,290.7766650612402,292.31477990745043,291.17983067604047,291.9467932807296,291.6342507343366,291.6798691143394,290.9039264515556,291.7332019184288,291.6690534117916,291.24156489712175,291.93482154487634,290.8763038192099,291.36259913591215,291.62129679747613,291.5178925993588,291.69049550383664,292.29280360966493,292.5061142922063,293.31086017866664,294.03066910749016,291.9995073404864,293.132745671776
15060203,{7FA30917-AEDB-473B-9E55-84FF0403C413},,,,2021-01-21 14:27:28,1258665.09,5093.64,AZ,Lower Verde,{E154FE66-DBD4-4CD9-BF2D-9DDC967B5339},5.409413202069431,0.4980918168455035,1775,288.1595796658586,288.22463135054323,288.21487633866525,288.5247722351745,288.1966451910518,289.6569722666347,288.8696721067103,287.3998679650784,288.19313168901067,289.56145906340925,288.37066570806684,289.1814693214546,288.7214425221946,288.69207955906415,288.4407507840042,289.24351780489286,289.18505455297077,288.674519944605,289.3029423492721,288.3290673430275,288.762435370704,288.99421440105425,288.8125412283998,289.0000640590223,289.6663193870284,289.794515140893,290.6870832608738,291.4636886761818,289.2614413942203,290.46410595742424
14080105,{9CE10C90-4927-4081-A2DE-D75ACBD9AB0E},,,,2020-06-04 20:06:10,1244784.87,5037.47,"AZ,CO,NM",Middle San Juan,{5490C356-0FCE-4805-9984-E73C50794558},5.288234767631596,0.5090423676238243,2146,281.9817484457603,282.8434979164819,282.53949063740146,283.2874316520166,283.2059250083101,284.1242032639639,283.14826391907974,282.9999152412613,283.2947078569017,284.56446115247485,283.57435555429157,283.96661773011147,283.91698171388333,283.4724510896823,283.7003791349166,283.52427724979617,283.5260912834209,282.4535616334881,283.3769486123015,282.2735181620263,283.30625041744247,284.00094253424595,283.2618159205829,283.07588575521396,284.16207370569236,283.9368532748324,284.66990728120044,285.3443184873819,283.2336533545193,284.3556503937184
14070006,{50D2624C-5AA1-4731-AC1F-14A1D6271ABA},,,,2020-12-16 14:21:07,1879505.77,7606.1,"AZ,UT",Lower Lake Powell,{29EB635F-7753-4359-9A72-739223E5C194},5.130037325406772,0.7700733650624939,2147,284.6201179445805,285.44165587030744,285.2255322362499,285.9362875915609,285.3734665471695,286.90135370007806,285.6809797222577,285.10083830496535,285.23362493020545,286.8994399081504,285.76634508787674,286.497619166942,286.5084913430644,285.97918698054457,285.55006189192204,285.91228186772827,285.98789953998676,285.3045449915139,285.8330164954988,284.6785088849318,285.153716893136,285.87084890907386,285.2353532629436,285.2693972876452,285.98733860644285,286.2005735149385,287.50218923069343,288.0061226512305,285.7408451605724,286.8776617669187
14070007,{EEAAE222-A384-4065-A138-39633E91FEA4},,,,2020-06-04 20:06:46,908348.94,3675.96,"AZ,UT",Paria,{123706D1-65CC-424F-91EA-81073B8AB5A3},3.844276557067984,0.3732549793160526,2148,281.98823102347694,282.97765893052167,282.3848397710551,283.4124350978185,282.5612103009422,284.14969681889465,283.1697017573214,282.48744709152044,282.8329974231627,284.4413627015097,283.3567961616827,283.9480670441012,283.8478277065639,283.3051763910821,282.80189557210815,283.0764772914619,283.25462111324674,282.5094925783202,283.19858096360923,282.1463251514177,282.73348653955736,283.467974486252,282.89022170202367,282.8664580206935,283.65258690268035,283.86580019770213,284.85600369171084,285.81367329305306,283.18510919292703,284.5622729194594
14080205,{E31EA49A-31DD-474B-BEEF-86486DDD9F1A},,,,2020-12-16 14:21:05,1561147.02,6317.74,"AZ,UT",Lower San Juan,{BB2B5433-8EF7-4C20-947C-4230ACDA0CE0},4.630411917402036,0.6406668196411169,2149,283.9910052582319,285.0405995776222,285.03887214741314,286.0064932705968,285.4683687771483,286.7662709156577,285.54699310086914,285.30441946867313,285.3194272107759,286.8248694001849,285.668334967293,285.84601573026515,286.3078664433114,285.93567358407404,285.6780455520341,285.91871327767194,285.8463223013002,285.0325253420161,285.6074138190779,284.0582652338943,285.09960619165753,285.80238228847713,285.39514448935324,284.98003120353513,285.84242509245416,285.89841826274915,286.91534955289796,287.349473414521,285.2849314077776,286.1249299322856
15050301,{EE94F429-A5EE-4583-8558-00435EF322A7},,,,2020-06-04 20:32:36,1680515.46,6800.81,"AZ,MX",Upper Santa Cruz,{0D76FF07-6996-4095-A9BB-1EC142981681},6.245822307402728,0.6473075553650307,2161,289.78571351073475,290.51798763149395,290.4220313499597,290.77739080183983,290.3654914054262,291.33359048713,290.94465675230805,289.4271806853182,290.20175233933094,291.1655854097471,289.9685422859257,290.79830563384877,290.7681717455028,290.5829048929502,290.75853216907853,291.0136157215483,290.80823651433167,290.1159831535427,290.98973766568014,289.8950889500774,290.3097523683077,290.07755868022076,290.4205623256156,290.5939879674918,290.75906847608564,290.89340848680075,292.07648818023074,292.8122125565021,290.6500456367462,291.95446285997497
15050303,{376E8D8E-6398-4658-92E7-FCA9507DA75A},,,,2020-06-04 20:33:10,1076841.19,4357.83,AZ,Lower Santa Cruz,{4A6DF4F0-C5DF-4B08-A603-E0AD4E05F047},5.155582169460283,0.4194088465338839,2162,293.179502053761,294.1834272575693,293.7765908407167,294.36308023893014,294.09607985284,295.21354321658055,294.9873179235928,293.47799384833496,294.109603542998,295.36810352716594,294.06403253645124,294.7906841329944,294.6280683850294,294.7335429890829,294.16318019587004,294.6613013563661,294.7399841907176,294.4630522918619,295.2256389260597,294.1582709781238,294.57660214302774,294.6790147501534,294.69613011146214,295.3714076801029,295.496552567244,294.93529481250886,295.6804691708253,296.1974839115622,293.9043781514849,295.32851838026176
15040003,{CE4F5BF3-905F-4C45-9D23-BA118949FD40},{10D413FE-EB50-475F-9E92-A010501156CA},,U.S. Geological Survey,2023-04-07 13:18:19,1449007.37,5863.93,"AZ,NM",Animas Valley,{07E908AC-5BCE-454A-BCA7-9B3916D2C2E0},5.514458853393399,0.5605330661619289,2164,287.0241707176522,287.4308297903651,288.0630215507532,288.5717529189325,288.1408510241898,288.86650929506527,288.34389596336155,287.584311067139,288.2956997308405,289.1676354465269,287.91273872607127,288.80671399614806,288.84544628714036,288.42990955576636,288.41746108757474,288.5243270884892,287.92127361196435,287.7050961208956,288.30908326223334,287.499904826016,288.15552771434665,288.2922861275633,288.1248775861211,288.2487107317502,288.643479633755,288.734757128881,289.8237099402331,290.42612551890505,288.7325817839295,289.5567048064766
15010010,{C5C66E0B-7255-435C-80B4-43F67085FBE2},,,,2020-06-04 20:33:26,1318977.06,5337.72,"AZ,NV,UT",Lower Virgin,{893393A1-1267-4BBC-AC42-DC8BA98E7DE2},4.699078981420653,0.5404405194536588,2166,287.8142787477862,289.2799720302601,288.47089789390196,289.54657611791396,288.63990002769765,290.1189034329174,289.4321193129544,288.4761110916589,288.53056198531664,290.0295430019508,289.473820619217,289.5112326799838,290.26849580779464,289.7517644025511,288.90938706037446,289.5463733914076,289.4311631315542,288.88979193930635,289.72707806553365,289.1526176817875,289.04829258640126,289.9863420235449,289.9735724369638,289.91335064471474,291.1457461731818,290.38785092147026,290.79348716166766,291.5833212691887,289.3913949962396,290.46311078750784
15010001,{B0F45574-8471-4A73-95F2-582A22BD57D9},,,,2021-01-21 14:27:29,939716.72,3802.9,AZ,Lower Colorado-Marble Canyon,{B168C206-2635-45B8-AEF3-92533A4D3DA7},3.5629824786067976,0.38232400820352247,2167,284.08042121881107,284.94812359161085,284.4289816613843,285.12662513310016,284.39601896234126,285.903179460939,285.0167709039009,284.2258837884376,284.54361036081224,286.1446217965347,284.94880909958914,285.7951130926565,285.70319986403905,285.64578008615507,284.76298515665957,285.3284779298235,285.4619682566109,284.5990814268316,285.206186931791,284.19583563495723,284.7783037887751,285.12592920030465,284.6880162703254,285.12183687869305,285.55985114149604,285.3718876911215,286.3301405502955,287.01446844813165,284.8739384069789,286.16116547491833
15020015,{1287200A-6306-45A7-B201-5301D068D954},,,,2020-06-04 20:32:57,767645.45,3106.55,AZ,Canyon Diablo,{B05CDA82-788A-4847-B06B-83C9F3397949},3.4620074533670815,0.3070304771140055,2168,281.33477340989293,281.8734780207976,281.95233606533577,282.22213404473433,281.73434624820555,283.3065478904792,282.3968601140062,281.3145720630185,281.82329576461643,283.08548940301836,282.2792121231596,282.75960079552766,282.47372354088463,282.4480165413903,282.3628720972647,282.642378387337,282.60274862305124,282.06109823042135,282.68262357256214,281.4165745602894,282.16847896758316,282.5214721038338,282.2837262551566,283.82108138049824,285.2939382347961,283.6576500888732,284.3070827152838,285.1448821199496,283.20192959361407,284.2628616419905
15020018,{E0D05FB2-3A64-4F1C-AD4C-D81FE6BDFD00},,,,2020-06-04 20:33:07,1697235.34,6868.47,AZ,Moenkopi Wash,{EE2E771C-8447-4D5A-A7D3-D45DB10E685B},5.419476411757963,0.6893382323532042,2169,283.51487123732903,284.2645313662705,284.05579758916457,284.8130948533066,284.52714600035165,285.90483769770805,284.74546215966376,283.96165816389714,284.2007632386203,285.79898533259075,284.8663010957444,285.69559498376054,285.7105971210291,285.37265165343604,284.9831883314705,285.30270494153524,285.3686202444231,284.70988721344963,285.12134492418016,283.7471617517354,284.65252611779346,285.24106470824404,284.63918549062623,284.913341807904,285.72635994260963,285.0469904514875,285.84528618043845,286.2897063817188,284.57173278474727,285.6724735280147
15050304,{54769F22-97B4-415B-BC91-102E24FA3768},{566E7651-2594-4C85-AE09-DB338B355F62},3D Elevation Product 1/3 Arc-second 1 x 1 degree ArcGrid,U.S. Geological Survey,2021-06-30 16:15:50,901729.22,3649.17,AZ,Brawley Wash,{5F6FC5A0-0D64-479F-B82F-43572EE4F057},3.94540218039642,0.34817572169837363,2170,291.41453056753613,291.97808129330167,291.69875018964024,292.2671234769397,291.83657848152393,292.85975761342183,292.37877456927026,290.9260167247912,291.7241832780379,292.97491576681585,291.58475763301715,292.42674326449844,292.19391915055246,292.0733364092571,291.58464837167696,292.4256118316123,292.20195210338596,291.73728730422573,292.39196071187826,291.4896948389411,291.92538885944373,291.6316649715812,291.89414871845935,292.2305058937387,292.5004459091187,292.416844607384,293.3358972341943,293.8447998709267,291.9293521393892,293.35051463146755
15050306,{99AA075F-0E4E-47DC-9F7C-1EC82DDC1F7D},,,,2020-06-04 20:33:10,773626.57,3130.76,AZ,Santa Rosa Wash,{A74AD686-DAA6-4C54-9B7A-5611E6DD91CA},3.7601978861152685,0.30025370335193013,2171,292.94641294917636,293.8503530255656,293.47423457831087,294.1203748481278,293.70191631772803,294.74867974301526,294.58444817037235,292.99691601357364,293.6256027992051,294.9576307713906,293.58116178259047,294.3612073653541,294.07171046437844,294.0950311319675,293.65160193140684,294.1426197622322,294.1490170865844,293.78424668345696,294.5761603479269,293.4931575661256,294.0059634361015,293.89721903431547,294.1860921115545,294.80338308910973,295.03076702505047,294.3582158427213,295.3068249202024,295.86508603240173,293.45517459990356,295.15370499126897
15060202,{B84E4101-5C01-4FE3-82D1-D63EAB642A18},,,,2020-06-04 20:33:13,1605311.44,6496.47,AZ,Upper Verde,{D1EC22ED-EAC1-4E22-90E4-4E36901C7136},5.596725035695103,0.6407185551439504,2172,283.8908528661434,284.4591775102393,284.34899293276465,284.6351028501317,284.1715162947471,285.7579149927092,284.83701807605337,283.55066044503536,284.0867069435503,285.583335325941,284.58940521341043,285.4390361552507,285.21233395884315,285.17559649972964,284.5978282267454,285.18541464818975,285.08663640667135,284.6226199385444,285.1400842035061,283.8565772499196,284.41478693619655,284.6265367544142,284.58463683920354,285.55354256907214,286.3555427521863,285.85356980793387,286.72748314309086,287.5755939366752,285.35023173073785,286.5814189407238
15030105,{24F6DF4D-18F6-445E-B45C-BC625AFDDBBB},,,,2020-06-04 20:33:25,1034209.69,4185.3,AZ,Bouse Wash,{39220F17-E5EE-400D-88B2-6ED50CB8F5B8},4.397089084658197,0.40739312042513254,2173,293.20564324830605,294.3261593819072,293.5104679915868,294.1992102644239,293.7821591831022,295.3074827644604,294.65489550826385,293.0815431028159,293.4699600279982,295.1144526329095,294.04634082391595,294.5532327585118,294.61937896294575,294.66007747781845,293.5513561177785,294.4589144200221,294.36234896540583,294.09036838705384,294.577463543823,293.6254798396822,294.0151009334369,294.3141709383056,294.3011414811589,294.61635381227245,295.0525034558927,295.3745551023275,296.0310205477121,296.1517200561757,294.30907382990364,295.1613065541373
15030106,{44628355-CCB0-4DC9-A372-B15C42CF1B22},,,,2020-06-04 20:33:07,457252.32,1850.44,AZ,Tyson Wash,{EB752A0A-BD16-4B1C-BEA6-14F7BDCE2564},2.579054792306413,0.17971496714571308,2174,293.6899526878715,294.89392808746135,294.09816688852897,294.77497684553623,294.39089593768915,295.9733407691665,295.1754314578226,293.6404256534877,294.01286046445307,295.57240228537677,294.51982861361773,294.879035443592,295.2106785637116,295.03600985697017,293.863527587813,294.6090029062826,294.6922154723196,294.528906156419,295.0396961428348,293.98277638971507,294.3638633665467,294.56334036101964,294.80291227143965,295.1684423010847,295.7087156289437,295.6514790624274,296.40528938316146,296.7330608335012,294.8517619731102,295.9178717504146
15030204,{26F1863E-A5D1-4473-8FD1-3FFD00DCEFC1},,,,2020-06-04 20:33:05,687699.48,2783.02,AZ,Bill Williams,{69A3ACCF-4769-4702-9794-C1BFF44AD834},3.984873941366379,0.2725704069959083,2175,292.67409184537775,293.74461745216666,292.96292189664746,293.7294828353889,293.1214518757446,294.69256686700606,294.18615311604117,292.7022690793983,293.1117928103407,294.8476908756595,293.63960372550264,294.0411728834378,294.03085206037747,294.15602864024663,293.120436648154,293.9831584822829,293.97457934608093,293.31557416103084,293.8267426440961,292.95436544343704,293.1718221287433,293.6500141099085,293.36273513586275,293.6962797044874,294.10059843690703,294.58900398240314,295.37133666090887,295.8893710964174,294.1984494394477,295.25843304890395
15040005,{561B28FF-B866-4BF0-A796-B0D3FF05CD8A},,,,2020-06-04 20:32:51,1772190.49,7171.81,AZ,Upper Gila-San Carlos Reservoir,{8CA50C6C-4AE7-4973-B14F-E298446020ED},5.962532011922966,0.6925874322799677,2176,287.49690109866134,287.7295225826362,287.8533738124759,288.2465420532194,288.0594168984666,289.2330031837208,288.32785224336146,287.24340983776574,288.2471071137273,289.48335369000785,288.07589927576385,289.0391870751723,288.9836136867494,288.5168835867316,288.42487695809456,288.9197752158155,288.8001536856612,288.3430457605704,289.0167341254924,287.8367867532805,288.6748641514577,288.7447984052381,288.53237676275927,288.53606638169776,288.6328790739021,289.2538160163605,290.7414067759027,291.60494731073794,289.4562044055197,290.7249595758331
15050100,{34547820-FEEF-4495-ABC1-E8C50DD42B96},{566E7651-2594-4C85-AE09-DB338B355F62},3D Elevation Product 1/3 Arc-second 1 x 1 degree ArcGrid,U.S. Geological Survey,2021-06-30 16:15:53,2102382.75,8508.05,AZ,Middle Gila,{6D013BB1-E3BE-4DA3-BF40-CFCD17E7A970},6.334548003732393,0.8216509183862428,2177,292.4566943934034,293.10877447914777,292.78532266791484,293.3820961167976,292.9870827970133,294.30285292839693,293.88863306440084,292.3228944474265,293.13732599650456,294.57972038000986,293.19245531023597,294.1269910651879,293.9366812542416,293.91435566339413,293.3069493195862,294.0081037849612,293.88432903721343,293.3949551195287,293.99816002710634,292.9467511598848,293.5730583066253,293.5595698616382,293.7170759760817,293.955862330723,293.84457299574103,294.0833209500136,295.06480773250814,295.6876564817955,293.58494339869105,294.82418002244356
15050201,{D9FE708C-2EB0-4C4A-AF46-5493082B1080},{566E7651-2594-4C85-AE09-DB338B355F62},3D Elevation Product 1/3 Arc-second 1 x 1 degree ArcGrid,U.S. Geological Survey,2021-06-30 16:15:53,1058849.46,4285.02,AZ,Willcox Playa,{0A09ACF7-C42C-4CC6-BDF0-A75BA49AA735},4.201349723453443,0.40986588173718413,2178,287.8248410444075,288.1683121505478,288.44546976647706,288.99605338325813,288.5448228781337,289.6281872144369,289.0580797809549,287.9056827501678,288.4559397304168,289.30372606198506,288.2510906107674,289.3093112897688,289.29181003869326,288.8657849408113,288.8215659566103,289.10109386534566,288.75502665035305,288.57446950471336,289.2160601435074,288.2943302323214,288.81867972179845,288.887361745177,288.8955752897405,289.13124748124477,288.9466873942787,288.7000958232654,289.76812588860406,290.4047240776757,288.3382861217411,289.5354685534978
15050203,{4E3A7D7C-10FD-4F35-9477-71CA8693FDD2},,,,2020-06-04 20:32:33,1268480.1,5133.36,AZ,Lower San Pedro,{0A81416B-DACF-4926-AA2D-E14FD97D474E},4.238955735366865,0.49312720639797636,2179,289.48941108424583,289.8129159423452,289.7334075469696,290.2851863115795,289.82828471733745,291.25142934785924,290.5367308683405,289.1305886367745,289.99535657032925,291.1131290194376,289.7668624568613,290.76074068392836,290.5800107818517,290.3370410903311,289.9447981843445,290.5416913949562,290.57685812129813,290.17991946092553,290.91256898110055,289.45948955751294,290.2897683923573,290.570231766696,291.0979210669382,290.8023813887676,290.6063008084091,290.5710656650501,291.8485575535663,292.5279477281247,290.37426332299685,291.88315560707423
15070104,{19ED8359-9C74-4C3A-B1F7-3AB03F8B02FA},,,,2020-06-04 20:32:45,1236152.45,5002.54,AZ,Centennial Wash,{4587241F-80B8-45A0-9F34-5F069F5222AF},4.76636220123828,0.4864132806582852,2180,292.67360705914945,293.5847514372758,292.7624073676774,293.17130514769065,292.8727072649969,294.2299997392976,293.93478702878707,292.26134179395046,292.65887837959184,294.35172416008163,293.3167913382844,294.10867044594744,293.84278540583614,294.10190875599363,293.2565268028771,294.048939678981,293.8225701803035,293.63921431865685,294.3366806070133,293.16247999381227,293.4287684762796,293.7749050290534,293.75460493872816,293.8134918104314,294.373149015327,295.12430039667,295.96887395355424,296.5432504572738,294.4593412931147,295.25707485838336
